"id","order_id","product_id","quantity","total","updated_at","created_at"
"4201","1853","46","1","20","2025-06-05 16:37:48","2025-06-05 16:37:48"
"4202","1854","3","2","20","2025-06-05 16:38:06","2025-06-05 16:38:06"
"4203","1854","18","1","20","2025-06-05 16:38:06","2025-06-05 16:38:06"
"4204","1855","3","5","50","2025-06-05 16:38:28","2025-06-05 16:38:28"
"4205","1856","18","1","20","2025-06-05 16:38:38","2025-06-05 16:38:38"
"4206","1857","11","1","35","2025-06-05 16:38:54","2025-06-05 16:38:54"
"4207","1857","18","1","20","2025-06-05 16:38:54","2025-06-05 16:38:54"
"4208","1858","3","3","30","2025-06-05 16:39:04","2025-06-05 16:39:04"
"4209","1859","25","1","100","2025-06-05 16:39:18","2025-06-05 16:39:18"
"4210","1860","3","3","30","2025-06-05 16:40:36","2025-06-05 16:40:36"
"4211","1860","8","1","60","2025-06-05 16:40:36","2025-06-05 16:40:36"
"4212","1860","18","1","20","2025-06-05 16:40:36","2025-06-05 16:40:36"
"4213","1861","3","1","10","2025-06-05 16:40:51","2025-06-05 16:40:51"
"4214","1861","34","2","40","2025-06-05 16:40:51","2025-06-05 16:40:51"
"4215","1862","3","1","10","2025-06-05 16:41:09","2025-06-05 16:41:09"
"4216","1862","8","1","60","2025-06-05 16:41:09","2025-06-05 16:41:09"
"4217","1863","7","1","10","2025-06-05 16:41:28","2025-06-05 16:41:28"
"4218","1863","11","1","35","2025-06-05 16:41:28","2025-06-05 16:41:28"
"4219","1863","18","1","20","2025-06-05 16:41:28","2025-06-05 16:41:28"
"4220","1864","3","2","20","2025-06-05 16:42:23","2025-06-05 16:42:23"
"4221","1864","6","1","35","2025-06-05 16:42:23","2025-06-05 16:42:23"
"4222","1864","18","1","20","2025-06-05 16:42:23","2025-06-05 16:42:23"
"4223","1865","34","1","20","2025-06-05 16:42:39","2025-06-05 16:42:39"
"4224","1866","3","4","40","2025-06-05 16:43:16","2025-06-05 16:43:16"
"4225","1866","11","1","35","2025-06-05 16:43:16","2025-06-05 16:43:16"
"4226","1866","18","1","20","2025-06-05 16:43:16","2025-06-05 16:43:16"
"4227","1867","3","3","30","2025-06-05 16:43:34","2025-06-05 16:43:34"
"4228","1867","11","1","35","2025-06-05 16:43:34","2025-06-05 16:43:34"
"4229","1867","18","1","20","2025-06-05 16:43:34","2025-06-05 16:43:34"
"4230","1868","3","3","30","2025-06-05 16:43:50","2025-06-05 16:43:50"
"4231","1869","3","3","30","2025-06-05 16:44:01","2025-06-05 16:44:01"
"4232","1870","3","2","20","2025-06-05 16:44:13","2025-06-05 16:44:13"
"4233","1871","3","2","20","2025-06-05 16:44:41","2025-06-05 16:44:41"
"4234","1871","8","1","60","2025-06-05 16:44:41","2025-06-05 16:44:41"
"4235","1872","3","3","30","2025-06-05 16:45:25","2025-06-05 16:45:25"
"4236","1872","7","2","20","2025-06-05 16:45:25","2025-06-05 16:45:25"
"4237","1872","9","2","30","2025-06-05 16:45:25","2025-06-05 16:45:25"
"4238","1872","11","1","35","2025-06-05 16:45:25","2025-06-05 16:45:25"
"4239","1872","16","2","30","2025-06-05 16:45:25","2025-06-05 16:45:25"
"4240","1872","18","1","20","2025-06-05 16:45:25","2025-06-05 16:45:25"
"4241","1873","7","1","10","2025-06-05 16:47:53","2025-06-05 16:47:53"
"4242","1873","9","2","30","2025-06-05 16:47:53","2025-06-05 16:47:53"
"4243","1873","18","1","20","2025-06-05 16:47:53","2025-06-05 16:47:53"
"4244","1873","25","1","100","2025-06-05 16:47:53","2025-06-05 16:47:53"
"4245","1874","3","2","20","2025-06-05 16:48:12","2025-06-05 16:48:12"
"4246","1874","7","1","10","2025-06-05 16:48:12","2025-06-05 16:48:12"
"4247","1874","8","1","60","2025-06-05 16:48:12","2025-06-05 16:48:12"
"4248","1874","18","1","20","2025-06-05 16:48:12","2025-06-05 16:48:12"
"4249","1875","3","3","30","2025-06-05 16:48:35","2025-06-05 16:48:35"
"4250","1875","8","1","60","2025-06-05 16:48:35","2025-06-05 16:48:35"
"4251","1875","11","1","35","2025-06-05 16:48:35","2025-06-05 16:48:35"
"4252","1875","18","1","20","2025-06-05 16:48:35","2025-06-05 16:48:35"
"4253","1876","3","2","20","2025-06-05 16:48:47","2025-06-05 16:48:47"
"4254","1877","3","3","30","2025-06-05 16:49:00","2025-06-05 16:49:00"
"4255","1878","3","2","20","2025-06-05 16:49:22","2025-06-05 16:49:22"
"4256","1878","11","1","35","2025-06-05 16:49:22","2025-06-05 16:49:22"
"4257","1878","18","1","20","2025-06-05 16:49:22","2025-06-05 16:49:22"
"4258","1879","3","3","30","2025-06-05 16:49:39","2025-06-05 16:49:39"
"4259","1879","11","1","35","2025-06-05 16:49:39","2025-06-05 16:49:39"
"4260","1880","3","4","40","2025-06-05 16:49:56","2025-06-05 16:49:56"
"4261","1880","11","1","35","2025-06-05 16:49:56","2025-06-05 16:49:56"
"4262","1881","3","2","20","2025-06-05 16:50:05","2025-06-05 16:50:05"
"4263","1882","3","6","60","2025-06-05 16:50:23","2025-06-05 16:50:23"
"4264","1882","7","3","30","2025-06-05 16:50:23","2025-06-05 16:50:23"
"4265","1883","3","27","270","2025-06-05 16:51:10","2025-06-05 16:51:10"
"4266","1883","25","1","100","2025-06-05 16:51:10","2025-06-05 16:51:10"
"4267","1883","27","9","90","2025-06-05 16:51:10","2025-06-05 16:51:10"
"4268","1883","41","1","5","2025-06-05 16:51:10","2025-06-05 16:51:10"
"4269","1884","39","1","160","2025-06-05 16:51:23","2025-06-05 16:51:23"
"4270","1885","7","1","10","2025-06-05 16:51:58","2025-06-05 16:51:58"
"4271","1885","8","1","60","2025-06-05 16:51:58","2025-06-05 16:51:58"
"4272","1885","9","2","30","2025-06-05 16:51:58","2025-06-05 16:51:58"
"4273","1885","11","1","35","2025-06-05 16:51:58","2025-06-05 16:51:58"
"4274","1885","18","1","20","2025-06-05 16:51:58","2025-06-05 16:51:58"
"4275","1885","27","1","10","2025-06-05 16:51:58","2025-06-05 16:51:58"
"4276","1886","3","4","40","2025-06-05 16:52:18","2025-06-05 16:52:18"
"4277","1886","9","2","30","2025-06-05 16:52:18","2025-06-05 16:52:18"
"4278","1887","3","2","20","2025-06-05 16:52:30","2025-06-05 16:52:30"
"4279","1887","7","1","10","2025-06-05 16:52:30","2025-06-05 16:52:30"
"4280","1887","18","1","20","2025-06-05 16:52:30","2025-06-05 16:52:30"
"4281","1888","3","3","30","2025-06-05 16:52:46","2025-06-05 16:52:46"
"4282","1888","11","1","35","2025-06-05 16:52:46","2025-06-05 16:52:46"
"4283","1889","3","1","10","2025-06-05 16:52:59","2025-06-05 16:52:59"
"4284","1889","11","1","35","2025-06-05 16:52:59","2025-06-05 16:52:59"
"4285","1890","9","1","15","2025-06-05 16:53:19","2025-06-05 16:53:19"
"4286","1890","11","1","35","2025-06-05 16:53:19","2025-06-05 16:53:19"
"4287","1890","38","1","10","2025-06-05 16:53:19","2025-06-05 16:53:19"
"4288","1891","3","2","20","2025-06-05 16:53:38","2025-06-05 16:53:38"
"4289","1892","3","1","10","2025-06-05 16:53:50","2025-06-05 16:53:50"
"4290","1892","11","1","35","2025-06-05 16:53:50","2025-06-05 16:53:50"
"4291","1892","18","1","20","2025-06-05 16:53:50","2025-06-05 16:53:50"
"4292","1893","3","2","20","2025-06-05 16:54:12","2025-06-05 16:54:12"
"4293","1893","8","1","60","2025-06-05 16:54:12","2025-06-05 16:54:12"
"4294","1894","8","1","60","2025-06-05 16:54:28","2025-06-05 16:54:28"
"4295","1894","18","1","20","2025-06-05 16:54:28","2025-06-05 16:54:28"
"4296","1895","3","3","30","2025-06-05 16:54:39","2025-06-05 16:54:39"
"4297","1896","3","3","30","2025-06-05 16:54:53","2025-06-05 16:54:53"
"4298","1897","3","3","30","2025-06-05 16:55:12","2025-06-05 16:55:12"
"4299","1897","7","1","10","2025-06-05 16:55:12","2025-06-05 16:55:12"
"4300","1897","11","1","35","2025-06-05 16:55:12","2025-06-05 16:55:12"
"4301","1897","18","1","20","2025-06-05 16:55:12","2025-06-05 16:55:12"
"4302","1898","3","4","40","2025-06-05 16:55:35","2025-06-05 16:55:35"
"4303","1899","3","3","30","2025-06-05 16:55:55","2025-06-05 16:55:55"
"4304","1900","11","1","35","2025-06-05 16:56:06","2025-06-05 16:56:06"
"4305","1901","3","4","40","2025-06-05 16:56:28","2025-06-05 16:56:28"
"4306","1901","7","1","10","2025-06-05 16:56:28","2025-06-05 16:56:28"
"4307","1901","11","1","35","2025-06-05 16:56:28","2025-06-05 16:56:28"
"4308","1901","33","1","30","2025-06-05 16:56:28","2025-06-05 16:56:28"
"4309","1902","3","3","30","2025-06-05 16:56:45","2025-06-05 16:56:45"
"4310","1902","11","1","35","2025-06-05 16:56:45","2025-06-05 16:56:45"
"4311","1903","3","2","20","2025-06-05 16:57:08","2025-06-05 16:57:08"
"4312","1903","11","1","35","2025-06-05 16:57:08","2025-06-05 16:57:08"
"4313","1903","18","1","20","2025-06-05 16:57:08","2025-06-05 16:57:08"
"4314","1904","3","1","10","2025-06-05 16:57:28","2025-06-05 16:57:28"
"4315","1904","7","1","10","2025-06-05 16:57:28","2025-06-05 16:57:28"
"4316","1905","3","4","40","2025-06-05 16:57:47","2025-06-05 16:57:47"
"4317","1905","7","2","20","2025-06-05 16:57:47","2025-06-05 16:57:47"
"4318","1905","25","1","100","2025-06-05 16:57:47","2025-06-05 16:57:47"
"4319","1906","8","1","60","2025-06-05 16:58:07","2025-06-05 16:58:07"
"4320","1906","11","1","35","2025-06-05 16:58:07","2025-06-05 16:58:07"
"4321","1907","3","3","30","2025-06-05 16:58:25","2025-06-05 16:58:25"
"4322","1907","7","1","10","2025-06-05 16:58:25","2025-06-05 16:58:25"
"4323","1908","9","1","15","2025-06-05 16:58:49","2025-06-05 16:58:49"
"4324","1908","11","1","35","2025-06-05 16:58:49","2025-06-05 16:58:49"
"4325","1909","3","2","20","2025-06-05 16:59:04","2025-06-05 16:59:04"
"4326","1910","3","4","40","2025-06-05 16:59:42","2025-06-05 16:59:42"
"4327","1910","7","2","20","2025-06-05 16:59:42","2025-06-05 16:59:42"
"4328","1910","11","1","35","2025-06-05 16:59:42","2025-06-05 16:59:42"
"4329","1910","18","1","20","2025-06-05 16:59:42","2025-06-05 16:59:42"
"4330","1911","7","1","10","2025-06-05 17:00:28","2025-06-05 17:00:28"
"4331","1911","9","2","30","2025-06-05 17:00:28","2025-06-05 17:00:28"
"4332","1911","18","1","20","2025-06-05 17:00:28","2025-06-05 17:00:28"
"4333","1912","3","4","40","2025-06-05 17:01:48","2025-06-05 17:01:48"
"4334","1912","6","2","70","2025-06-05 17:01:48","2025-06-05 17:01:48"
"4335","1912","7","7","70","2025-06-05 17:01:48","2025-06-05 17:01:48"
"4336","1912","8","1","60","2025-06-05 17:01:48","2025-06-05 17:01:48"
"4337","1912","9","5","75","2025-06-05 17:01:48","2025-06-05 17:01:48"
"4338","1912","11","2","70","2025-06-05 17:01:48","2025-06-05 17:01:48"
"4339","1912","38","4","40","2025-06-05 17:01:48","2025-06-05 17:01:48"
"4340","1913","3","2","20","2025-06-05 17:01:59","2025-06-05 17:01:59"
"4341","1914","3","2","20","2025-06-05 17:02:11","2025-06-05 17:02:11"
"4342","1915","3","2","20","2025-06-05 17:05:09","2025-06-05 17:05:09"
"4343","1915","8","1","60","2025-06-05 17:05:09","2025-06-05 17:05:09"
"4344","1916","3","2","20","2025-06-05 17:05:21","2025-06-05 17:05:21"
"4345","1917","3","3","30","2025-06-05 17:06:35","2025-06-05 17:06:35"
"4346","1917","18","1","20","2025-06-05 17:06:35","2025-06-05 17:06:35"
"4347","1918","3","4","40","2025-06-05 17:06:59","2025-06-05 17:06:59"
"4348","1918","8","1","60","2025-06-05 17:06:59","2025-06-05 17:06:59"
"4349","1918","9","3","45","2025-06-05 17:06:59","2025-06-05 17:06:59"
"4350","1918","18","1","20","2025-06-05 17:06:59","2025-06-05 17:06:59"
"4351","1919","3","2","20","2025-06-05 17:07:34","2025-06-05 17:07:34"
"4352","1919","7","2","20","2025-06-05 17:07:34","2025-06-05 17:07:34"
"4353","1919","11","1","35","2025-06-05 17:07:34","2025-06-05 17:07:34"
"4354","1919","18","1","20","2025-06-05 17:07:34","2025-06-05 17:07:34"
"4355","1919","27","1","10","2025-06-05 17:07:34","2025-06-05 17:07:34"
"4356","1920","3","3","30","2025-06-05 17:07:59","2025-06-05 17:07:59"
"4357","1920","7","1","10","2025-06-05 17:07:59","2025-06-05 17:07:59"
"4358","1920","11","1","35","2025-06-05 17:07:59","2025-06-05 17:07:59"
"4359","1921","3","1","10","2025-06-05 17:08:10","2025-06-05 17:08:10"
"4360","1922","3","2","20","2025-06-05 17:08:32","2025-06-05 17:08:32"
"4361","1922","8","1","60","2025-06-05 17:08:32","2025-06-05 17:08:32"
"4362","1923","8","1","60","2025-06-05 17:08:47","2025-06-05 17:08:47"
"4363","1923","11","1","35","2025-06-05 17:08:47","2025-06-05 17:08:47"
"4364","1924","3","2","20","2025-06-05 17:08:58","2025-06-05 17:08:58"
"4365","1925","9","1","15","2025-06-05 17:09:14","2025-06-05 17:09:14"
"4366","1926","3","2","20","2025-06-05 17:09:31","2025-06-05 17:09:31"
"4367","1927","3","3","30","2025-06-05 17:09:44","2025-06-05 17:09:44"
"4368","1928","7","1","10","2025-06-05 17:09:59","2025-06-05 17:09:59"
"4369","1928","8","1","60","2025-06-05 17:09:59","2025-06-05 17:09:59"
"4370","1929","3","4","40","2025-06-05 17:10:13","2025-06-05 17:10:13"
"4371","1930","7","1","10","2025-06-05 17:10:42","2025-06-05 17:10:42"
"4372","1930","34","1","20","2025-06-05 17:10:42","2025-06-05 17:10:42"
"4373","1931","3","4","40","2025-06-05 17:10:54","2025-06-05 17:10:54"
"4374","1932","3","3","30","2025-06-05 17:11:12","2025-06-05 17:11:12"
"4375","1932","11","1","35","2025-06-05 17:11:12","2025-06-05 17:11:12"
"4376","1933","3","3","30","2025-06-05 17:11:44","2025-06-05 17:11:44"
"4377","1933","18","1","20","2025-06-05 17:11:44","2025-06-05 17:11:44"
"4378","1934","3","3","30","2025-06-05 17:12:33","2025-06-05 17:12:33"
"4379","1934","8","1","60","2025-06-05 17:12:33","2025-06-05 17:12:33"
"4380","1934","18","1","20","2025-06-05 17:12:33","2025-06-05 17:12:33"
"4381","1935","3","3","30","2025-06-05 17:13:03","2025-06-05 17:13:03"
"4382","1936","7","1","10","2025-06-05 17:13:41","2025-06-05 17:13:41"
"4383","1937","11","1","35","2025-06-05 17:21:21","2025-06-05 17:21:21"
"4384","1938","11","2","70","2025-06-05 17:21:32","2025-06-05 17:21:32"
"4385","1939","3","6","60","2025-06-05 17:22:16","2025-06-05 17:22:16"
"4386","1939","37","2","120","2025-06-05 17:22:16","2025-06-05 17:22:16"
"4387","1939","41","1","5","2025-06-05 17:22:16","2025-06-05 17:22:16"
"4388","1940","25","1","100","2025-06-05 17:22:28","2025-06-05 17:22:28"
"4389","1941","8","1","60","2025-06-05 17:22:36","2025-06-05 17:22:36"
"4390","1942","3","3","30","2025-06-05 17:22:57","2025-06-05 17:22:57"
"4391","1942","38","1","10","2025-06-05 17:22:57","2025-06-05 17:22:57"
"4392","1943","25","1","100","2025-06-05 17:23:07","2025-06-05 17:23:07"
"4393","1944","41","1","5","2025-06-05 17:23:19","2025-06-05 17:23:19"
"4394","1945","11","1","35","2025-06-05 17:24:21","2025-06-05 17:24:21"
"4395","1946","32","1","20","2025-06-05 18:18:06","2025-06-05 18:18:06"
"4396","1946","46","1","20","2025-06-05 18:18:06","2025-06-05 18:18:06"
"4397","1947","6","1","35","2025-06-06 06:10:31","2025-06-06 06:10:31"
"4398","1948","3","3","30","2025-06-06 06:12:07","2025-06-06 06:12:07"
"4399","1948","8","2","120","2025-06-06 06:12:07","2025-06-06 06:12:07"
"4400","1948","17","1","35","2025-06-06 06:12:07","2025-06-06 06:12:07"
"4401","1948","31","1","40","2025-06-06 06:12:07","2025-06-06 06:12:07"
"4402","1949","3","2","20","2025-06-06 16:38:07","2025-06-06 16:38:07"
"4403","1950","3","4","40","2025-06-06 16:38:18","2025-06-06 16:38:18"
"4404","1951","3","4","40","2025-06-06 16:38:26","2025-06-06 16:38:26"
"4405","1952","3","4","40","2025-06-06 16:38:51","2025-06-06 16:38:51"
"4406","1952","49","1","45","2025-06-06 16:38:51","2025-06-06 16:38:51"
"4407","1953","3","2","20","2025-06-06 16:39:02","2025-06-06 16:39:02"
"4408","1954","3","12","120","2025-06-06 16:40:05","2025-06-06 16:40:05"
"4409","1954","7","3","30","2025-06-06 16:40:05","2025-06-06 16:40:05"
"4410","1954","8","2","120","2025-06-06 16:40:05","2025-06-06 16:40:05"
"4411","1954","9","4","60","2025-06-06 16:40:05","2025-06-06 16:40:05"
"4412","1954","15","2","80","2025-06-06 16:40:05","2025-06-06 16:40:05"
"4413","1954","17","2","70","2025-06-06 16:40:05","2025-06-06 16:40:05"
"4414","1954","27","3","30","2025-06-06 16:40:05","2025-06-06 16:40:05"
"4415","1954","49","4","180","2025-06-06 16:40:05","2025-06-06 16:40:05"
"4416","1955","3","15","150","2025-06-06 16:41:13","2025-06-06 16:41:13"
"4417","1955","7","6","60","2025-06-06 16:41:13","2025-06-06 16:41:13"
"4418","1955","8","2","120","2025-06-06 16:41:13","2025-06-06 16:41:13"
"4419","1955","15","2","80","2025-06-06 16:41:13","2025-06-06 16:41:13"
"4420","1955","17","2","70","2025-06-06 16:41:13","2025-06-06 16:41:13"
"4421","1955","49","3","135","2025-06-06 16:41:13","2025-06-06 16:41:13"
"4422","1956","3","1","10","2025-06-06 16:41:42","2025-06-06 16:41:42"
"4423","1956","17","1","35","2025-06-06 16:41:42","2025-06-06 16:41:42"
"4424","1957","3","1","10","2025-06-06 16:41:53","2025-06-06 16:41:53"
"4425","1957","17","1","35","2025-06-06 16:41:53","2025-06-06 16:41:53"
"4426","1958","8","1","60","2025-06-06 16:42:10","2025-06-06 16:42:10"
"4427","1958","17","1","35","2025-06-06 16:42:10","2025-06-06 16:42:10"
"4428","1959","7","1","10","2025-06-06 16:42:35","2025-06-06 16:42:35"
"4429","1959","17","1","35","2025-06-06 16:42:35","2025-06-06 16:42:35"
"4430","1959","32","1","20","2025-06-06 16:42:35","2025-06-06 16:42:35"
"4431","1959","49","1","45","2025-06-06 16:42:35","2025-06-06 16:42:35"
"4432","1960","3","1","10","2025-06-06 16:42:44","2025-06-06 16:42:44"
"4433","1961","7","1","10","2025-06-06 16:44:44","2025-06-06 16:44:44"
"4434","1961","17","2","70","2025-06-06 16:44:44","2025-06-06 16:44:44"
"4435","1961","49","1","45","2025-06-06 16:44:44","2025-06-06 16:44:44"
"4436","1962","7","1","10","2025-06-06 16:45:11","2025-06-06 16:45:11"
"4437","1962","15","1","40","2025-06-06 16:45:11","2025-06-06 16:45:11"
"4438","1962","17","1","35","2025-06-06 16:45:11","2025-06-06 16:45:11"
"4439","1962","49","1","45","2025-06-06 16:45:11","2025-06-06 16:45:11"
"4440","1963","8","1","60","2025-06-06 16:45:40","2025-06-06 16:45:40"
"4441","1963","14","1","40","2025-06-06 16:45:40","2025-06-06 16:45:40"
"4442","1963","49","1","45","2025-06-06 16:45:40","2025-06-06 16:45:40"
"4443","1964","3","2","20","2025-06-06 16:46:05","2025-06-06 16:46:05"
"4444","1964","8","1","60","2025-06-06 16:46:05","2025-06-06 16:46:05"
"4445","1964","49","1","45","2025-06-06 16:46:05","2025-06-06 16:46:05"
"4446","1965","3","6","60","2025-06-06 16:46:30","2025-06-06 16:46:30"
"4447","1966","8","1","60","2025-06-06 16:46:41","2025-06-06 16:46:41"
"4448","1967","7","1","10","2025-06-06 16:46:59","2025-06-06 16:46:59"
"4449","1967","17","1","35","2025-06-06 16:46:59","2025-06-06 16:46:59"
"4450","1967","49","1","45","2025-06-06 16:46:59","2025-06-06 16:46:59"
"4451","1968","14","1","40","2025-06-06 16:47:16","2025-06-06 16:47:16"
"4452","1969","3","3","30","2025-06-06 16:47:31","2025-06-06 16:47:31"
"4453","1969","7","1","10","2025-06-06 16:47:31","2025-06-06 16:47:31"
"4454","1970","3","2","20","2025-06-06 16:48:04","2025-06-06 16:48:04"
"4455","1970","6","1","35","2025-06-06 16:48:04","2025-06-06 16:48:04"
"4456","1970","15","1","40","2025-06-06 16:48:04","2025-06-06 16:48:04"
"4457","1970","17","1","35","2025-06-06 16:48:04","2025-06-06 16:48:04"
"4458","1970","49","1","45","2025-06-06 16:48:04","2025-06-06 16:48:04"
"4459","1971","3","3","30","2025-06-06 16:48:29","2025-06-06 16:48:29"
"4460","1971","6","1","35","2025-06-06 16:48:29","2025-06-06 16:48:29"
"4461","1971","8","1","60","2025-06-06 16:48:29","2025-06-06 16:48:29"
"4462","1971","17","1","35","2025-06-06 16:48:29","2025-06-06 16:48:29"
"4463","1971","49","1","45","2025-06-06 16:48:29","2025-06-06 16:48:29"
"4464","1972","3","3","30","2025-06-06 16:49:00","2025-06-06 16:49:00"
"4465","1972","49","1","45","2025-06-06 16:49:00","2025-06-06 16:49:00"
"4466","1973","3","3","30","2025-06-06 16:49:10","2025-06-06 16:49:10"
"4467","1974","3","2","20","2025-06-06 16:49:21","2025-06-06 16:49:21"
"4468","1975","8","1","60","2025-06-06 16:49:31","2025-06-06 16:49:31"
"4469","1976","3","3","30","2025-06-06 16:50:32","2025-06-06 16:50:32"
"4470","1976","7","1","10","2025-06-06 16:50:32","2025-06-06 16:50:32"
"4471","1976","8","1","60","2025-06-06 16:50:32","2025-06-06 16:50:32"
"4472","1976","17","1","35","2025-06-06 16:50:32","2025-06-06 16:50:32"
"4473","1977","3","2","20","2025-06-06 16:50:45","2025-06-06 16:50:45"
"4474","1978","3","1","10","2025-06-06 16:51:04","2025-06-06 16:51:04"
"4475","1979","3","1","10","2025-06-06 16:51:12","2025-06-06 16:51:12"
"4476","1980","25","1","100","2025-06-06 16:51:21","2025-06-06 16:51:21"
"4477","1981","3","4","40","2025-06-06 16:51:46","2025-06-06 16:51:46"
"4478","1981","39","1","160","2025-06-06 16:51:46","2025-06-06 16:51:46"
"4479","1982","17","1","35","2025-06-06 16:52:12","2025-06-06 16:52:12"
"4480","1982","49","1","45","2025-06-06 16:52:12","2025-06-06 16:52:12"
"4481","1983","3","3","30","2025-06-06 16:52:24","2025-06-06 16:52:24"
"4482","1984","3","2","20","2025-06-06 16:52:46","2025-06-06 16:52:46"
"4483","1984","15","2","80","2025-06-06 16:52:46","2025-06-06 16:52:46"
"4484","1984","25","1","100","2025-06-06 16:52:46","2025-06-06 16:52:46"
"4485","1985","3","3","30","2025-06-06 16:53:11","2025-06-06 16:53:11"
"4486","1985","32","1","20","2025-06-06 16:53:11","2025-06-06 16:53:11"
"4487","1985","46","1","20","2025-06-06 16:53:11","2025-06-06 16:53:11"
"4488","1985","49","1","45","2025-06-06 16:53:11","2025-06-06 16:53:11"
"4489","1986","3","2","20","2025-06-06 16:53:43","2025-06-06 16:53:43"
"4490","1986","7","1","10","2025-06-06 16:53:43","2025-06-06 16:53:43"
"4491","1986","8","1","60","2025-06-06 16:53:43","2025-06-06 16:53:43"
"4492","1986","49","3","135","2025-06-06 16:53:43","2025-06-06 16:53:43"
"4493","1987","3","1","10","2025-06-06 16:54:01","2025-06-06 16:54:01"
"4494","1987","8","1","60","2025-06-06 16:54:01","2025-06-06 16:54:01"
"4495","1987","17","1","35","2025-06-06 16:54:01","2025-06-06 16:54:01"
"4496","1988","7","1","10","2025-06-06 16:54:18","2025-06-06 16:54:18"
"4497","1988","9","1","15","2025-06-06 16:54:18","2025-06-06 16:54:18"
"4498","1988","49","1","45","2025-06-06 16:54:18","2025-06-06 16:54:18"
"4499","1989","7","5","50","2025-06-06 16:54:39","2025-06-06 16:54:39"
"4500","1989","14","1","40","2025-06-06 16:54:39","2025-06-06 16:54:39"
"4501","1990","3","4","40","2025-06-06 16:55:05","2025-06-06 16:55:05"
"4502","1990","8","1","60","2025-06-06 16:55:05","2025-06-06 16:55:05"
"4503","1990","17","1","35","2025-06-06 16:55:05","2025-06-06 16:55:05"
"4504","1991","3","2","20","2025-06-06 16:55:18","2025-06-06 16:55:18"
"4505","1992","3","7","70","2025-06-06 16:55:35","2025-06-06 16:55:35"
"4506","1992","49","1","45","2025-06-06 16:55:35","2025-06-06 16:55:35"
"4507","1993","3","4","40","2025-06-06 16:55:48","2025-06-06 16:55:48"
"4508","1994","3","2","20","2025-06-06 16:55:59","2025-06-06 16:55:59"
"4509","1995","3","2","20","2025-06-06 16:56:35","2025-06-06 16:56:35"
"4510","1995","8","1","60","2025-06-06 16:56:35","2025-06-06 16:56:35"
"4511","1996","7","1","10","2025-06-06 16:56:48","2025-06-06 16:56:48"
"4512","1997","7","1","10","2025-06-06 16:57:32","2025-06-06 16:57:32"
"4513","1997","8","1","60","2025-06-06 16:57:32","2025-06-06 16:57:32"
"4514","1997","15","1","40","2025-06-06 16:57:32","2025-06-06 16:57:32"
"4515","1997","16","2","30","2025-06-06 16:57:32","2025-06-06 16:57:32"
"4516","1997","17","1","35","2025-06-06 16:57:32","2025-06-06 16:57:32"
"4517","1997","49","1","45","2025-06-06 16:57:32","2025-06-06 16:57:32"
"4518","1998","7","1","10","2025-06-06 16:58:14","2025-06-06 16:58:14"
"4519","1998","9","2","30","2025-06-06 16:58:14","2025-06-06 16:58:14"
"4520","1998","17","1","35","2025-06-06 16:58:14","2025-06-06 16:58:14"
"4521","1998","25","1","100","2025-06-06 16:58:14","2025-06-06 16:58:14"
"4522","1999","6","1","35","2025-06-06 16:59:11","2025-06-06 16:59:11"
"4523","1999","8","1","60","2025-06-06 16:59:11","2025-06-06 16:59:11"
"4524","1999","17","1","35","2025-06-06 16:59:11","2025-06-06 16:59:11"
"4525","2000","3","3","30","2025-06-06 16:59:53","2025-06-06 16:59:53"
"4526","2000","6","1","35","2025-06-06 16:59:53","2025-06-06 16:59:53"
"4527","2000","8","1","60","2025-06-06 16:59:53","2025-06-06 16:59:53"
"4528","2001","3","2","20","2025-06-06 17:00:25","2025-06-06 17:00:25"
"4529","2002","3","3","30","2025-06-06 17:00:36","2025-06-06 17:00:36"
"4530","2003","3","2","20","2025-06-06 17:00:59","2025-06-06 17:00:59"
"4531","2003","8","1","60","2025-06-06 17:00:59","2025-06-06 17:00:59"
"4532","2003","17","1","35","2025-06-06 17:00:59","2025-06-06 17:00:59"
"4533","2004","3","3","30","2025-06-06 17:01:15","2025-06-06 17:01:15"
"4534","2004","49","1","45","2025-06-06 17:01:15","2025-06-06 17:01:15"
"4535","2005","3","4","40","2025-06-06 17:01:34","2025-06-06 17:01:34"
"4536","2005","15","1","40","2025-06-06 17:01:34","2025-06-06 17:01:34"
"4537","2005","49","1","45","2025-06-06 17:01:34","2025-06-06 17:01:34"
"4538","2006","3","1","10","2025-06-06 17:01:44","2025-06-06 17:01:44"
"4539","2007","49","1","45","2025-06-06 17:01:51","2025-06-06 17:01:51"
"4540","2008","3","4","40","2025-06-06 17:02:17","2025-06-06 17:02:17"
"4541","2008","7","3","30","2025-06-06 17:02:17","2025-06-06 17:02:17"
"4542","2008","15","1","40","2025-06-06 17:02:17","2025-06-06 17:02:17"
"4543","2008","25","1","100","2025-06-06 17:02:17","2025-06-06 17:02:17"
"4544","2009","3","29","290","2025-06-06 17:03:18","2025-06-06 17:03:18"
"4545","2009","8","1","60","2025-06-06 17:03:18","2025-06-06 17:03:18"
"4546","2009","15","1","40","2025-06-06 17:03:18","2025-06-06 17:03:18"
"4547","2009","17","3","105","2025-06-06 17:03:18","2025-06-06 17:03:18"
"4548","2009","25","1","100","2025-06-06 17:03:18","2025-06-06 17:03:18"
"4549","2009","27","3","30","2025-06-06 17:03:18","2025-06-06 17:03:18"
